timestamp,Electricity (kWh)
2022-05-17 09:39:12.000000 +00:00,87540.9565
2022-05-17 09:33:52.000000 +00:00,87539.9333
2022-05-17 09:28:50.000000 +00:00,87538.8824
2022-05-17 09:25:30.000000 +00:00,87537.8702
2022-05-17 09:22:50.000000 +00:00,87536.7642
2022-05-17 09:20:30.000000 +00:00,87535.7288
2022-05-17 09:11:48.000000 +00:00,87534.7235
2022-05-17 09:01:08.000000 +00:00,87533.7228
2022-05-17 08:50:26.000000 +00:00,87532.694
2022-05-17 08:39:24.000000 +00:00,87531.6813
2022-05-17 08:33:24.000000 +00:00,87530.665
2022-05-17 08:23:42.000000 +00:00,87529.6626
2022-05-17 08:18:02.000000 +00:00,87528.5925
2022-05-17 08:08:40.000000 +00:00,87527.5335
2022-05-17 08:03:00.000000 +00:00,87526.5022
2022-05-17 07:54:20.000000 +00:00,87525.4814
2022-05-17 07:44:58.000000 +00:00,87524.455
2022-05-17 07:38:18.000000 +00:00,87523.4148
2022-05-17 07:31:57.000000 +00:00,87522.3574
2022-05-17 07:26:37.000000 +00:00,87521.2724
2022-05-17 07:21:56.000000 +00:00,87520.2444
2022-05-17 07:11:34.000000 +00:00,87519.2291
2022-05-17 07:03:53.000000 +00:00,87518.2167
2022-05-17 06:57:13.000000 +00:00,87517.1614
2022-05-17 06:51:53.000000 +00:00,87516.1397
2022-05-17 06:47:53.000000 +00:00,87515.0928
2022-05-17 06:36:31.000000 +00:00,87514.0643
2022-05-17 06:25:29.000000 +00:00,87513.0444
2022-05-17 06:10:07.000000 +00:00,87512.0017
2022-05-17 05:53:25.000000 +00:00,87510.9795
2022-05-17 05:34:43.000000 +00:00,87509.9675
2022-05-17 05:21:41.000000 +00:00,87508.8846
2022-05-17 05:12:01.000000 +00:00,87507.8811
2022-05-17 04:55:39.000000 +00:00,87506.8713
2022-05-17 04:19:13.000000 +00:00,87505.8649
2022-05-17 03:46:09.000000 +00:00,87504.8467
2022-05-17 02:57:03.000000 +00:00,87503.845
2022-05-17 02:06:18.000000 +00:00,87502.8339
2022-05-17 01:14:32.000000 +00:00,87501.8027
2022-05-17 00:21:46.000000 +00:00,87500.8026
2022-05-16 23:29:18.000000 +00:00,87499.7979
2022-05-16 22:41:33.000000 +00:00,87498.795
2022-05-16 21:48:47.000000 +00:00,87497.7934
2022-05-16 20:58:41.000000 +00:00,87496.7895
2022-05-16 20:00:35.000000 +00:00,87495.7771
2022-05-16 19:28:51.000000 +00:00,87494.7742
2022-05-16 19:01:07.000000 +00:00,87493.7646
2022-05-16 18:35:23.000000 +00:00,87492.7636
2022-05-16 18:10:42.000000 +00:00,87491.7464
2022-05-16 17:46:58.000000 +00:00,87490.7415
2022-05-16 17:23:36.000000 +00:00,87489.741
2022-05-16 17:03:14.000000 +00:00,87488.7264
2022-05-16 16:40:10.000000 +00:00,87487.7157
2022-05-16 16:20:48.000000 +00:00,87486.7058
2022-05-16 15:56:04.000000 +00:00,87485.5654
2022-05-16 15:38:42.000000 +00:00,87484.5638
2022-05-16 15:18:00.000000 +00:00,87483.5348
2022-05-16 14:57:58.000000 +00:00,87482.53300000001
2022-05-16 14:44:16.000000 +00:00,87481.5233
2022-05-16 14:29:54.000000 +00:00,87480.4908
2022-05-16 14:15:52.000000 +00:00,87479.464
2022-05-16 14:04:32.000000 +00:00,87478.4537
2022-05-16 13:51:50.000000 +00:00,87477.4339
2022-05-16 13:40:29.000000 +00:00,87476.4215
2022-05-16 13:33:49.000000 +00:00,87475.4013
2022-05-16 13:22:47.000000 +00:00,87474.3811
2022-05-16 13:12:05.000000 +00:00,87473.3327
2022-05-16 13:01:05.000000 +00:00,87472.3134
2022-05-16 12:54:43.000000 +00:00,87471.3105
2022-05-16 12:45:03.000000 +00:00,87470.2899
2022-05-16 12:37:21.000000 +00:00,87469.26199999999
2022-05-16 12:28:41.000000 +00:00,87468.2429
2022-05-16 12:20:59.000000 +00:00,87467.1794
2022-05-16 12:12:39.000000 +00:00,87466.1402
2022-05-16 12:05:17.000000 +00:00,87465.1396
2022-05-16 11:59:17.000000 +00:00,87464.0898
2022-05-16 11:48:35.000000 +00:00,87463.0452
2022-05-16 11:41:15.000000 +00:00,87462.0452
2022-05-16 11:31:13.000000 +00:00,87461.0386
2022-05-16 11:20:31.000000 +00:00,87460.0252
2022-05-16 11:09:31.000000 +00:00,87458.8223
2022-05-16 10:58:49.000000 +00:00,87457.8042
2022-05-16 10:48:47.000000 +00:00,87456.7958
2022-05-16 10:38:07.000000 +00:00,87455.7678
2022-05-16 10:29:45.000000 +00:00,87454.7385
2022-05-16 10:20:05.000000 +00:00,87453.70199999999
2022-05-16 10:13:03.000000 +00:00,87452.6869
2022-05-16 10:02:43.000000 +00:00,87451.6759
2022-05-16 09:52:21.000000 +00:00,87450.6519
2022-05-16 09:41:19.000000 +00:00,87449.5858
2022-05-16 09:34:40.000000 +00:00,87448.5772
2022-05-16 09:30:00.000000 +00:00,87447.5103
2022-05-16 09:25:38.000000 +00:00,87446.2957
2022-05-16 09:17:38.000000 +00:00,87445.2593
2022-05-16 09:07:55.000000 +00:00,87444.2381
2022-05-16 09:00:56.000000 +00:00,87443.2165
2022-05-16 08:56:56.000000 +00:00,87442.1335
2022-05-16 08:51:14.000000 +00:00,87441.0883
2022-05-16 08:46:54.000000 +00:00,87440.0663
2022-05-16 08:42:14.000000 +00:00,87439.0603
2022-05-16 08:37:12.000000 +00:00,87438.0553
2022-05-16 08:33:12.000000 +00:00,87437.0032
2022-05-16 08:30:12.000000 +00:00,87435.9002
2022-05-16 08:23:32.000000 +00:00,87434.8679
2022-05-16 08:12:10.000000 +00:00,87433.8657
2022-05-16 08:02:48.000000 +00:00,87432.8197
2022-05-16 07:54:48.000000 +00:00,87431.817
2022-05-16 07:42:46.000000 +00:00,87430.8074
2022-05-16 07:35:48.000000 +00:00,87429.7849
2022-05-16 07:24:24.000000 +00:00,87428.7827
2022-05-16 07:13:02.000000 +00:00,87427.7669
2022-05-16 07:02:42.000000 +00:00,87426.7364
2022-05-16 06:53:00.000000 +00:00,87425.6885
2022-05-16 06:44:40.000000 +00:00,87424.6523
2022-05-16 06:33:58.000000 +00:00,87423.6376
2022-05-16 06:24:36.000000 +00:00,87422.6187
2022-05-16 06:12:54.000000 +00:00,87421.6009
2022-05-16 05:58:14.000000 +00:00,87420.5872
2022-05-16 05:43:12.000000 +00:00,87419.5398
2022-05-16 05:33:50.000000 +00:00,87418.5286
2022-05-16 05:28:50.000000 +00:00,87417.5265
2022-05-16 05:23:28.000000 +00:00,87416.5053
2022-05-16 05:05:06.000000 +00:00,87415.4958
2022-05-16 04:28:23.000000 +00:00,87414.4943
2022-05-16 03:32:57.000000 +00:00,87413.4928
2022-05-16 02:35:09.000000 +00:00,87412.4873
2022-05-16 01:38:23.000000 +00:00,87411.4871
2022-05-16 00:41:15.000000 +00:00,87410.4792
2022-05-15 23:43:08.000000 +00:00,87409.4713
2022-05-15 22:47:02.000000 +00:00,87408.4699
2022-05-15 21:49:54.000000 +00:00,87407.4691
2022-05-15 21:08:50.000000 +00:00,87406.4677
2022-05-15 20:12:22.000000 +00:00,87405.4628
2022-05-15 19:13:57.000000 +00:00,87404.4621
2022-05-15 18:33:51.000000 +00:00,87403.4573
2022-05-15 17:35:45.000000 +00:00,87402.4529
2022-05-15 16:39:17.000000 +00:00,87401.4475
2022-05-15 15:43:14.000000 +00:00,87400.446
2022-05-15 14:17:40.000000 +00:00,87398.9343
2022-05-15 13:20:34.000000 +00:00,87397.9287
2022-05-15 12:24:26.000000 +00:00,87396.9265
2022-05-15 11:27:00.000000 +00:00,87395.9194
2022-05-15 10:30:53.000000 +00:00,87394.9152
2022-05-15 09:33:47.000000 +00:00,87393.9106
2022-05-15 08:36:39.000000 +00:00,87392.9058
2022-05-15 07:39:13.000000 +00:00,87391.9044
2022-05-15 06:42:06.000000 +00:00,87390.8921
2022-05-15 05:44:00.000000 +00:00,87389.8775
2022-05-15 05:03:34.000000 +00:00,87388.877
2022-05-15 04:06:48.000000 +00:00,87387.8753
2022-05-15 03:09:00.000000 +00:00,87386.8686
2022-05-15 02:13:15.000000 +00:00,87385.8657
2022-05-15 01:15:07.000000 +00:00,87384.8578
2022-05-15 00:19:41.000000 +00:00,87383.8565
2022-05-14 23:21:13.000000 +00:00,87382.8516
2022-05-14 22:23:27.000000 +00:00,87381.8457
2022-05-14 21:27:00.000000 +00:00,87380.8457
2022-05-14 20:29:14.000000 +00:00,87379.8434
2022-05-14 19:31:06.000000 +00:00,87378.8434
2022-05-14 18:34:18.000000 +00:00,87377.8356
2022-05-14 17:30:11.000000 +00:00,87376.829
2022-05-14 16:28:45.000000 +00:00,87375.8257
2022-05-14 15:26:37.000000 +00:00,87374.8229
2022-05-14 14:23:09.000000 +00:00,87373.8199
2022-05-14 13:24:22.000000 +00:00,87372.8168
2022-05-14 12:34:36.000000 +00:00,87371.8016
2022-05-14 11:31:08.000000 +00:00,87370.7937
2022-05-14 10:28:40.000000 +00:00,87369.7914
2022-05-14 09:24:32.000000 +00:00,87368.7848
2022-05-14 08:23:27.000000 +00:00,87367.7812
2022-05-14 07:17:59.000000 +00:00,87366.7792
2022-05-14 06:17:12.000000 +00:00,87365.7784
2022-05-14 03:14:10.000000 +00:00,87362.8974
2022-05-14 02:24:24.000000 +00:00,87361.894
2022-05-14 01:25:36.000000 +00:00,87360.8881
2022-05-14 00:23:28.000000 +00:00,87359.88699999999
2022-05-13 23:20:21.000000 +00:00,87358.8771
2022-05-13 22:17:13.000000 +00:00,87357.8746
2022-05-13 21:11:45.000000 +00:00,87356.8744
2022-05-13 20:29:41.000000 +00:00,87355.87400000001
2022-05-13 19:23:53.000000 +00:00,87354.8715
2022-05-13 18:26:06.000000 +00:00,87353.8689
2022-05-13 17:26:18.000000 +00:00,87352.8688
2022-05-13 16:29:52.000000 +00:00,87351.8676
2022-05-13 15:35:04.000000 +00:00,87350.8675
2022-05-13 14:41:19.000000 +00:00,87349.8646
2022-05-13 13:48:53.000000 +00:00,87348.8614
2022-05-13 12:54:27.000000 +00:00,87347.856
2022-05-13 12:01:39.000000 +00:00,87346.8509
2022-05-13 11:07:33.000000 +00:00,87345.8471
2022-05-13 10:34:30.000000 +00:00,87344.8466
2022-05-13 09:40:44.000000 +00:00,87343.8426
2022-05-13 08:47:56.000000 +00:00,87342.8421
2022-05-13 08:13:32.000000 +00:00,87341.8398
2022-05-13 07:23:26.000000 +00:00,87340.8381
2022-05-13 06:49:02.000000 +00:00,87339.8321
2022-05-13 06:10:19.000000 +00:00,87338.8307
2022-05-13 05:11:11.000000 +00:00,87337.8305
2022-05-13 04:09:23.000000 +00:00,87336.8237
2022-05-13 03:05:55.000000 +00:00,87335.8222
2022-05-13 02:04:27.000000 +00:00,87334.8213
2022-05-13 01:17:24.000000 +00:00,87333.8191
2022-05-13 00:15:56.000000 +00:00,87332.8142
2022-05-12 23:11:28.000000 +00:00,87331.8114
2022-05-12 22:09:40.000000 +00:00,87330.8094
2022-05-12 21:04:33.000000 +00:00,87329.8072
2022-05-12 20:03:05.000000 +00:00,87328.8035
2022-05-12 19:29:01.000000 +00:00,87327.8023
2022-05-12 18:57:37.000000 +00:00,87326.8022
2022-05-12 18:26:13.000000 +00:00,87325.7927
2022-05-12 17:53:49.000000 +00:00,87324.7901
2022-05-12 17:21:46.000000 +00:00,87323.7859
2022-05-12 16:50:02.000000 +00:00,87322.7696
2022-05-12 16:25:20.000000 +00:00,87321.7689
2022-05-12 16:07:38.000000 +00:00,87320.7641
2022-05-12 15:52:36.000000 +00:00,87319.761
2022-05-12 15:28:52.000000 +00:00,87318.7551
2022-05-12 15:04:10.000000 +00:00,87317.7529
2022-05-12 14:42:46.000000 +00:00,87316.742
2022-05-12 14:25:24.000000 +00:00,87315.7308
2022-05-12 14:09:23.000000 +00:00,87314.7179
2022-05-12 13:53:40.000000 +00:00,87313.7068
2022-05-12 13:39:59.000000 +00:00,87312.7005
2022-05-12 13:26:58.000000 +00:00,87311.6733
2022-05-12 13:14:16.000000 +00:00,87310.6504
2022-05-12 13:01:55.000000 +00:00,87309.6223
2022-05-12 12:53:35.000000 +00:00,87308.6028
2022-05-12 12:47:53.000000 +00:00,87307.5404
2022-05-12 12:37:33.000000 +00:00,87306.5087
2022-05-12 12:28:11.000000 +00:00,87305.4813
2022-05-12 12:21:31.000000 +00:00,87304.4776
2022-05-12 12:12:29.000000 +00:00,87303.4577
2022-05-12 12:05:09.000000 +00:00,87302.4444
2022-05-12 11:53:47.000000 +00:00,87301.4442
2022-05-12 11:43:05.000000 +00:00,87300.4203
2022-05-12 11:31:03.000000 +00:00,87299.394
2022-05-12 11:19:03.000000 +00:00,87298.3515
2022-05-12 11:09:01.000000 +00:00,87297.32
2022-05-12 11:02:01.000000 +00:00,87296.2988
2022-05-12 10:54:39.000000 +00:00,87295.2274
2022-05-12 10:44:59.000000 +00:00,87294.1992
2022-05-12 10:34:37.000000 +00:00,87293.1354
2022-05-12 10:23:15.000000 +00:00,87292.1294
2022-05-12 10:12:15.000000 +00:00,87291.1151
2022-05-12 10:01:13.000000 +00:00,87290.0984
2022-05-12 09:53:11.000000 +00:00,87289.07400000001
2022-05-12 09:44:31.000000 +00:00,87288.0219
2022-05-12 09:36:29.000000 +00:00,87286.9907
2022-05-12 09:29:09.000000 +00:00,87285.9603
2022-05-12 09:23:49.000000 +00:00,87284.9123
2022-05-12 09:18:07.000000 +00:00,87283.8517
2022-05-12 09:12:07.000000 +00:00,87282.8489
2022-05-12 09:06:07.000000 +00:00,87281.8135
2022-05-12 09:01:05.000000 +00:00,87280.776
2022-05-12 08:53:25.000000 +00:00,87279.711
2022-05-12 08:47:43.000000 +00:00,87278.6901
2022-05-12 08:36:24.000000 +00:00,87277.6782
2022-05-12 08:27:41.000000 +00:00,87276.6603
2022-05-12 08:17:42.000000 +00:00,87275.5688
2022-05-12 08:07:20.000000 +00:00,87274.5448
2022-05-12 07:56:58.000000 +00:00,87273.5222
2022-05-12 07:51:18.000000 +00:00,87272.4893
2022-05-12 07:47:18.000000 +00:00,87271.4818
2022-05-12 07:40:56.000000 +00:00,87270.4639
2022-05-12 07:35:56.000000 +00:00,87269.4445
2022-05-12 07:30:36.000000 +00:00,87268.4425
2022-05-12 07:22:14.000000 +00:00,87267.3771
2022-05-12 07:12:54.000000 +00:00,87266.3671
2022-05-12 07:02:32.000000 +00:00,87265.3538
2022-05-12 06:56:52.000000 +00:00,87264.3494
2022-05-12 06:47:50.000000 +00:00,87263.3248
2022-05-12 06:36:48.000000 +00:00,87262.3222
2022-05-12 06:30:48.000000 +00:00,87261.3094
2022-05-12 06:23:48.000000 +00:00,87260.3079
2022-05-12 06:18:26.000000 +00:00,87259.2823
2022-05-12 06:13:46.000000 +00:00,87258.2354
2022-05-12 06:09:06.000000 +00:00,87257.2114
2022-05-12 05:54:24.000000 +00:00,87256.1627
2022-05-12 05:35:42.000000 +00:00,87255.1328
2022-05-12 05:15:38.000000 +00:00,87254.1278
2022-05-12 04:47:16.000000 +00:00,87253.1196
2022-05-12 03:50:09.000000 +00:00,87252.1181
2022-05-12 02:53:03.000000 +00:00,87251.1112
2022-05-12 01:52:55.000000 +00:00,87250.1082
2022-05-12 00:54:47.000000 +00:00,87249.1049
2022-05-11 23:56:01.000000 +00:00,87248.1007
2022-05-11 23:13:36.000000 +00:00,87247.0966
2022-05-11 22:15:48.000000 +00:00,87246.0901
2022-05-11 21:16:42.000000 +00:00,87245.0875
2022-05-11 20:19:34.000000 +00:00,87244.084
2022-05-11 19:19:48.000000 +00:00,87243.0816
2022-05-11 18:24:01.000000 +00:00,87242.0797
2022-05-11 18:04:39.000000 +00:00,87241.0794
2022-05-11 17:48:57.000000 +00:00,87240.0715
2022-05-11 17:35:35.000000 +00:00,87239.0172
2022-05-11 17:21:53.000000 +00:00,87237.9818
2022-05-11 17:03:11.000000 +00:00,87236.9792
2022-05-11 16:40:09.000000 +00:00,87235.9782
2022-05-11 16:17:25.000000 +00:00,87234.9673
2022-05-11 14:23:32.000000 +00:00,87226.5508
2022-05-11 14:14:32.000000 +00:00,87225.5375
2022-05-11 14:03:50.000000 +00:00,87224.5153
2022-05-11 13:52:48.000000 +00:00,87223.5142
2022-05-11 13:42:28.000000 +00:00,87222.4868
2022-05-11 13:32:06.000000 +00:00,87221.4822
2022-05-11 13:22:24.000000 +00:00,87220.4607
2022-05-11 13:15:04.000000 +00:00,87219.4328
2022-05-11 13:08:24.000000 +00:00,87218.4295
2022-05-11 12:58:42.000000 +00:00,87217.2525
2022-05-11 12:49:40.000000 +00:00,87216.2228
2022-05-11 12:43:20.000000 +00:00,87215.2065
2022-05-11 12:36:20.000000 +00:00,87214.1766
2022-05-11 12:28:18.000000 +00:00,87213.1549
2022-05-11 12:22:18.000000 +00:00,87212.0692
2022-05-11 12:15:16.000000 +00:00,87211.0215
2022-05-11 12:09:56.000000 +00:00,87209.9572
2022-05-11 12:03:36.000000 +00:00,87208.9367
2022-05-11 11:57:34.000000 +00:00,87207.895
2022-05-11 11:48:54.000000 +00:00,87206.8933
2022-05-11 11:40:32.000000 +00:00,87205.865
2022-05-11 11:33:12.000000 +00:00,87204.8455
2022-05-11 11:28:30.000000 +00:00,87203.821
2022-05-11 11:21:10.000000 +00:00,87202.7914
2022-05-11 11:12:08.000000 +00:00,87201.7561
2022-05-11 11:06:08.000000 +00:00,87200.7534
2022-05-11 10:58:08.000000 +00:00,87199.6662
2022-05-11 10:49:46.000000 +00:00,87198.6224
2022-05-11 10:41:26.000000 +00:00,87197.6222
2022-05-11 10:32:44.000000 +00:00,87196.5651
2022-05-11 10:27:05.000000 +00:00,87195.5575
2022-05-11 10:21:23.000000 +00:00,87194.554
2022-05-11 10:14:43.000000 +00:00,87193.5286
2022-05-11 10:09:23.000000 +00:00,87192.5106
2022-05-11 10:01:01.000000 +00:00,87191.4776
2022-05-11 09:55:21.000000 +00:00,87190.4472
2022-05-11 09:46:59.000000 +00:00,87189.4459
2022-05-11 09:38:59.000000 +00:00,87188.4398
2022-05-11 09:33:17.000000 +00:00,87187.3922
2022-05-11 09:26:37.000000 +00:00,87186.3525
2022-05-11 09:20:17.000000 +00:00,87185.2866
2022-05-11 09:10:55.000000 +00:00,87183.82400000001
2022-05-11 09:04:15.000000 +00:00,87182.795
2022-05-11 08:57:53.000000 +00:00,87181.7509
2022-05-11 08:51:33.000000 +00:00,87180.7349
2022-05-11 08:44:51.000000 +00:00,87179.6547
2022-05-11 08:38:31.000000 +00:00,87178.6164
2022-05-11 08:32:31.000000 +00:00,87177.5946
2022-05-11 08:28:29.000000 +00:00,87176.571
2022-05-11 08:19:29.000000 +00:00,87175.425
2022-05-11 08:11:27.000000 +00:00,87174.4044
2022-05-11 08:04:47.000000 +00:00,87173.3655
2022-05-11 07:58:45.000000 +00:00,87172.3282
2022-05-11 07:53:25.000000 +00:00,87171.3262
2022-05-11 07:48:25.000000 +00:00,87170.304
2022-05-11 07:42:43.000000 +00:00,87169.2765
2022-05-11 07:37:43.000000 +00:00,87168.2676
2022-05-11 07:31:43.000000 +00:00,87167.2089
2022-05-11 07:25:41.000000 +00:00,87166.1746
2022-05-11 07:20:21.000000 +00:00,87165.1657
2022-05-11 07:16:01.000000 +00:00,87163.9362
2022-05-11 07:08:39.000000 +00:00,87162.869
2022-05-11 07:01:19.000000 +00:00,87161.8332
2022-05-11 06:54:59.000000 +00:00,87160.8102
2022-05-11 06:46:57.000000 +00:00,87159.7537
2022-05-11 06:37:55.000000 +00:00,87158.7285
2022-05-11 06:27:55.000000 +00:00,87157.6966
2022-05-11 06:17:53.000000 +00:00,87156.6846
2022-05-11 06:08:53.000000 +00:00,87155.651
2022-05-11 05:57:52.000000 +00:00,87154.6125
2022-05-11 05:48:10.000000 +00:00,87153.6034
2022-05-11 05:30:28.000000 +00:00,87152.6015
2022-05-11 05:21:08.000000 +00:00,87151.5721
2022-05-11 05:03:46.000000 +00:00,87150.5311
2022-05-11 04:36:22.000000 +00:00,87149.5181
2022-05-11 03:51:16.000000 +00:00,87148.5157
2022-05-11 03:06:30.000000 +00:00,87147.5104
2022-05-11 02:16:24.000000 +00:00,87146.507
2022-05-11 01:31:01.000000 +00:00,87145.5048
2022-05-11 00:48:15.000000 +00:00,87144.5048
2022-05-10 23:58:09.000000 +00:00,87143.5031
2022-05-10 23:12:23.000000 +00:00,87142.5002
2022-05-10 22:25:37.000000 +00:00,87141.4969
2022-05-10 21:39:11.000000 +00:00,87140.4542
2022-05-10 20:55:48.000000 +00:00,87139.4255
2022-05-10 20:06:22.000000 +00:00,87138.4089
2022-05-10 19:41:18.000000 +00:00,87137.4067
2022-05-10 19:21:56.000000 +00:00,87136.4031
2022-05-10 18:59:52.000000 +00:00,87135.397
2022-05-10 18:42:10.000000 +00:00,87134.3924
2022-05-10 18:21:08.000000 +00:00,87133.3785
2022-05-10 18:02:26.000000 +00:00,87132.3647
2022-05-10 17:41:04.000000 +00:00,87131.3449
2022-05-10 17:22:20.000000 +00:00,87130.3309
2022-05-10 17:02:58.000000 +00:00,87129.3097
2022-05-10 16:42:36.000000 +00:00,87128.3052
2022-05-10 16:28:15.000000 +00:00,87127.2933
2022-05-10 16:15:13.000000 +00:00,87126.2822
2022-05-10 15:57:51.000000 +00:00,87125.2696
2022-05-10 15:43:49.000000 +00:00,87124.2681
2022-05-10 15:30:07.000000 +00:00,87123.2598
2022-05-10 15:15:47.000000 +00:00,87122.2229
2022-05-10 15:03:05.000000 +00:00,87121.205
2022-05-10 14:50:03.000000 +00:00,87120.2042
2022-05-10 14:36:21.000000 +00:00,87119.1851
2022-05-10 14:24:19.000000 +00:00,87118.1769
2022-05-10 14:12:59.000000 +00:00,87117.1545
2022-05-10 14:00:37.000000 +00:00,87116.1346
2022-05-10 13:48:55.000000 +00:00,87115.1319
2022-05-10 13:38:15.000000 +00:00,87114.1188
2022-05-10 13:27:33.000000 +00:00,87113.0909
2022-05-10 13:20:31.000000 +00:00,87112.0736
2022-05-10 13:12:51.000000 +00:00,87111.0064
2022-05-10 13:02:29.000000 +00:00,87110.0004
2022-05-10 12:52:49.000000 +00:00,87108.989
2022-05-10 12:43:27.000000 +00:00,87107.9798
2022-05-10 12:36:47.000000 +00:00,87106.9457
2022-05-10 12:30:46.000000 +00:00,87105.9217
2022-05-10 12:22:26.000000 +00:00,87104.90800000001
2022-05-10 12:12:23.000000 +00:00,87103.8827
2022-05-10 12:02:24.000000 +00:00,87102.8607
2022-05-10 11:52:22.000000 +00:00,87101.8394
2022-05-10 11:43:00.000000 +00:00,87100.8352
2022-05-10 11:36:40.000000 +00:00,87099.817
2022-05-10 11:26:58.000000 +00:00,87098.8142
2022-05-10 11:17:18.000000 +00:00,87097.8048
2022-05-10 11:11:36.000000 +00:00,87096.7788
2022-05-10 11:05:16.000000 +00:00,87095.7482
2022-05-10 10:56:16.000000 +00:00,87094.6893
2022-05-10 10:50:34.000000 +00:00,87093.6667
2022-05-10 10:41:14.000000 +00:00,87092.6355
2022-05-10 10:31:52.000000 +00:00,87091.6151
2022-05-10 10:26:32.000000 +00:00,87090.6139
2022-05-10 10:16:30.000000 +00:00,87089.5949
2022-05-10 10:07:10.000000 +00:00,87088.5792
2022-05-10 09:58:08.000000 +00:00,87087.5687
2022-05-10 09:50:26.000000 +00:00,87086.5625
2022-05-10 09:41:46.000000 +00:00,87085.5593
2022-05-10 09:32:24.000000 +00:00,87084.5309
2022-05-10 09:25:04.000000 +00:00,87083.51800000001
2022-05-10 09:20:24.000000 +00:00,87082.418
2022-05-10 09:13:42.000000 +00:00,87081.3043
2022-05-10 09:08:42.000000 +00:00,87080.2939
2022-05-10 09:04:22.000000 +00:00,87079.21
2022-05-10 08:59:40.000000 +00:00,87078.20800000001
2022-05-10 08:51:00.000000 +00:00,87077.20199999999
2022-05-10 08:40:18.000000 +00:00,87076.1498
2022-05-10 08:31:19.000000 +00:00,87075.1335
2022-05-10 08:25:36.000000 +00:00,87074.0757
2022-05-10 08:15:16.000000 +00:00,87072.9631
2022-05-10 08:05:54.000000 +00:00,87071.9567
2022-05-10 07:59:14.000000 +00:00,87070.9537
2022-05-10 07:51:52.000000 +00:00,87069.9246
2022-05-10 07:45:33.000000 +00:00,87068.9169
2022-05-10 07:39:50.000000 +00:00,87067.8744
2022-05-10 07:33:31.000000 +00:00,87066.8646
2022-05-10 07:30:31.000000 +00:00,87065.8324
2022-05-10 07:21:09.000000 +00:00,87064.51199999999
2022-05-10 07:12:09.000000 +00:00,87063.4511
2022-05-10 07:01:47.000000 +00:00,87062.4439
2022-05-10 06:52:25.000000 +00:00,87061.4287
2022-05-10 06:41:25.000000 +00:00,87060.3836
2022-05-10 06:30:23.000000 +00:00,87059.3806
2022-05-10 06:17:21.000000 +00:00,87058.3782
2022-05-10 06:00:59.000000 +00:00,87057.3566
2022-05-10 05:51:39.000000 +00:00,87056.3378
2022-05-10 05:35:17.000000 +00:00,87055.2995
2022-05-10 05:15:13.000000 +00:00,87054.2834
2022-05-10 05:07:53.000000 +00:00,87053.2691
2022-05-10 04:52:31.000000 +00:00,87052.2346
2022-05-10 04:08:45.000000 +00:00,87051.2156
2022-05-10 03:20:40.000000 +00:00,87050.1902
2022-05-10 02:29:34.000000 +00:00,87049.1834
2022-05-10 01:37:08.000000 +00:00,87048.1804
2022-05-10 00:46:42.000000 +00:00,87047.1775
2022-05-09 23:54:56.000000 +00:00,87046.1759
2022-05-09 23:04:50.000000 +00:00,87045.1728
2022-05-09 22:17:45.000000 +00:00,87044.1663
2022-05-09 21:28:59.000000 +00:00,87043.1631
2022-05-09 20:39:53.000000 +00:00,87042.1594
2022-05-09 19:43:25.000000 +00:00,87041.1564
2022-05-09 18:56:19.000000 +00:00,87040.1284
2022-05-09 18:13:36.000000 +00:00,87039.1222
2022-05-09 17:28:10.000000 +00:00,87038.1174
2022-05-09 16:52:26.000000 +00:00,87037.1098
2022-05-09 16:19:42.000000 +00:00,87036.1096
2022-05-09 15:57:58.000000 +00:00,87035.1069
2022-05-09 15:39:56.000000 +00:00,87034.0975
2022-05-09 15:23:34.000000 +00:00,87033.0917
2022-05-09 15:08:12.000000 +00:00,87032.0855
2022-05-09 14:48:50.000000 +00:00,87031.0843
2022-05-09 14:30:48.000000 +00:00,87030.0676
2022-05-09 14:16:47.000000 +00:00,87029.0477
2022-05-09 14:02:45.000000 +00:00,87028.0373
2022-05-09 13:49:43.000000 +00:00,87027.0067
2022-05-09 13:39:23.000000 +00:00,87026.0029
2022-05-09 13:29:01.000000 +00:00,87024.9532
2022-05-09 13:18:59.000000 +00:00,87023.9519
2022-05-09 13:07:59.000000 +00:00,87022.9231
2022-05-09 12:59:57.000000 +00:00,87021.9036
2022-05-09 12:52:57.000000 +00:00,87020.8081
2022-05-09 12:45:55.000000 +00:00,87019.8028
2022-05-09 12:39:15.000000 +00:00,87018.7713
2022-05-09 12:32:35.000000 +00:00,87017.7313
2022-05-09 12:24:33.000000 +00:00,87016.6863
2022-05-09 12:15:13.000000 +00:00,87015.6137
2022-05-09 12:09:51.000000 +00:00,87014.6128
2022-05-09 12:00:11.000000 +00:00,87013.6085
2022-05-09 11:50:09.000000 +00:00,87012.6044
2022-05-09 11:44:09.000000 +00:00,87011.5775
2022-05-09 11:34:07.000000 +00:00,87010.5672
2022-05-09 11:23:45.000000 +00:00,87009.5392
2022-05-09 11:16:25.000000 +00:00,87008.5173
2022-05-09 11:07:03.000000 +00:00,87007.4916
2022-05-09 10:56:23.000000 +00:00,87006.4737
2022-05-09 10:47:01.000000 +00:00,87005.4635
2022-05-09 10:36:19.000000 +00:00,87004.4589
2022-05-09 10:25:19.000000 +00:00,87003.4414
2022-05-09 10:18:17.000000 +00:00,87002.4217
